display arm: ATTACHED to persistent dev display :99 (devdisplay.sh), GUI_GATE=0
PASS     | test_accelerators
FAIL: GUI8 new-window mode adds a tab per open (=> 0 0 1)
FAIL: GUI9 current-window mode reuses the tab (=> 1 -> 2)
ok:   GUI10 symbol view opens for editing (=> /home/analog/dev/xschem-claude/xschem_library/devices/res.sym)
RESULT: 2 FAILED

###### FAIL: test_lib_sweep ######
Using run time directory XSCHEM_SHAREDIR = /home/analog/dev/xschem-claude/src
Sourcing /home/analog/dev/xschem-claude/src/xschemrc init file
    (missing cells for devices)
    (missing cells for examples)
    (missing cells for ngspice)
    (missing cells for ngspice_verilog_cosim)
    (missing cells for logic)
    (missing cells for xschem_simulator)
    (missing cells for binto7seg)
    (missing cells for pcb)
    (missing cells for rom8k)
    (missing cells for analyses)
    (missing cells for xTAG)
    (missing cells for rulz-r8c33)
FAIL: P1 all 12 libraries migrated with view dirs 
FAIL: P1b flat tree untouched 
FAIL: P2 library.defs registers all 12 (=> 0/12)
FAIL: P3 refs lib-qualified 
FAIL: P4 netlist equivalence over all migrated schematics (compared=0, diffs=0)
RESULT: 5 FAILED

###### FAIL: test_rotate_stretch_short_0104 ######
Using run time directory XSCHEM_SHAREDIR = /home/analog/dev/xschem-claude/src
Sourcing /home/analog/dev/xschem-claude/src/xschemrc init file
ok:   fixture has R18
ok:   pre: R18.P=#net2
ok:   pre: R18.M=#net1
ok:   rot90-ip user drop (-30,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip user drop (-30,70): pre-existing user stubs survive
ok:   rot90-ip user drop (-30,70): R18 landed at delta (-30,70)
ok:   rot90-ip user drop (-30,70): R18 rot == 1
ok:   rot90-ip user drop (-30,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip user drop (-30,70): R18.P still shares a C12 pin net
ok:   rot90-ip user drop (-30,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip user drop (-30,70): R18.M still on the v8/backbone subtree
ok:   user drop: no wire endpoint left at stale anchor (-120,-40)
ok:   rot90-ip (-60,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-60,70): pre-existing user stubs survive
ok:   rot90-ip (-60,70): R18 landed at delta (-60,70)
ok:   rot90-ip (-60,70): R18 rot == 1
ok:   rot90-ip (-60,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-60,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-60,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-60,70): R18.M still on the v8/backbone subtree
ok:   rot90-ip (-50,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-50,70): pre-existing user stubs survive
ok:   rot90-ip (-50,70): R18 landed at delta (-50,70)
ok:   rot90-ip (-50,70): R18 rot == 1
ok:   rot90-ip (-50,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-50,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-50,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-50,70): R18.M still on the v8/backbone subtree
ok:   rot90-ip (-40,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-40,70): pre-existing user stubs survive
ok:   rot90-ip (-40,70): R18 landed at delta (-40,70)
ok:   rot90-ip (-40,70): R18 rot == 1
ok:   rot90-ip (-40,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-40,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-40,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-40,70): R18.M still on the v8/backbone subtree
ok:   rot90-ip (-20,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-20,70): pre-existing user stubs survive
ok:   rot90-ip (-20,70): R18 landed at delta (-20,70)
ok:   rot90-ip (-20,70): R18 rot == 1
ok:   rot90-ip (-20,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-20,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-20,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-20,70): R18.M still on the v8/backbone subtree
ok:   rot90-ip (-10,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90-ip (-10,70): pre-existing user stubs survive
ok:   rot90-ip (-10,70): R18 landed at delta (-10,70)
ok:   rot90-ip (-10,70): R18 rot == 1
ok:   rot90-ip (-10,70): R18.P and R18.M distinct + non-empty
ok:   rot90-ip (-10,70): R18.P still shares a C12 pin net
ok:   rot90-ip (-10,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90-ip (-10,70): R18.M still on the v8/backbone subtree
ok:   rot90+flip-ip (-30,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot90+flip-ip (-30,70): pre-existing user stubs survive
ok:   rot90+flip-ip (-30,70): R18 landed at delta (-30,70)
ok:   rot90+flip-ip (-30,70): R18 flip toggled
ok:   rot90+flip-ip (-30,70): R18.P and R18.M distinct + non-empty
ok:   rot90+flip-ip (-30,70): R18.P still shares a C12 pin net
ok:   rot90+flip-ip (-30,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot90+flip-ip (-30,70): R18.M still on the v8/backbone subtree
FAIL: rot180-ip (-30,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300} {-120 -50})
ok:   rot180-ip (-30,70): pre-existing user stubs survive
ok:   rot180-ip (-30,70): R18 landed at delta (-30,70)
ok:   rot180-ip (-30,70): R18 rot == 2
ok:   rot180-ip (-30,70): R18.P and R18.M distinct + non-empty
ok:   rot180-ip (-30,70): R18.P still shares a C12 pin net
ok:   rot180-ip (-30,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot180-ip (-30,70): R18.M still on the v8/backbone subtree
ok:   rot270-ip (-30,70): no NEW dangling endpoints (pre={-550 160} {-550 120} {-420 -300} post={-550 160} {-550 120} {-420 -300})
ok:   rot270-ip (-30,70): pre-existing user stubs survive
ok:   rot270-ip (-30,70): R18 landed at delta (-30,70)
ok:   rot270-ip (-30,70): R18 rot == 3
ok:   rot270-ip (-30,70): R18.P and R18.M distinct + non-empty
ok:   rot270-ip (-30,70): R18.P still shares a C12 pin net
ok:   rot270-ip (-30,70): C12 pins on distinct nets (no C12 self-short)
ok:   rot270-ip (-30,70): R18.M still on the v8/backbone subtree

RESULT: 1 FAIL (76 checks)
OVERALL: FAIL

###### FAIL: test_selflog_output ######
Using run time directory XSCHEM_SHAREDIR = /home/analog/dev/xschem-claude/src
Sourcing /home/analog/dev/xschem-claude/src/xschemrc init file
ok   - action log open
ok   - raw delete self-logs
ok   - raw undo self-logs
ok   - raw redo self-logs
ok   - raw cut self-logs
ok   - menu wrapper logs undo exactly once
ok   - core self-log sets -emitted
ok   - non-mutating cmd leaves -emitted 0
ok   - flip self-logs with pivot
ok   - flipv self-logs with pivot
ok   - rotate self-logs with pivot
ok   - flip_in_place self-logs
ok   - flipv_in_place self-logs
ok   - rotate_in_place self-logs
ok   - align self-logs
ok   - menu wrapper logs rotate exactly once
ok   - trim_wires self-logs
ok   - break_wires (bare) self-logs
ok   - break_wires 1 self-logs with arg
ok   - menu wrapper logs trim_wires exactly once
ok   - read-only rejects flipv with no log line
ok   - read-only rejects flip_in_place with no log line
ok   - read-only rejects flipv_in_place with no log line
ok   - read-only rejects rotate_in_place with no log line
ok   - read-only rejects break_wires with no log line
FAIL - key Shift-F logs flip
FAIL - key Alt-F logs flip_in_place
FAIL - key Shift-R logs rotate
FAIL - key Alt-R logs rotate_in_place
FAIL - key Shift-V logs flipv
FAIL - key Alt-V logs flipv_in_place
ok   - key Alt-U logs align
ok   - key & logs trim_wires
ok   - key ! logs break_wires
ok   - key Ctrl-! logs break_wires 1
ok   - setprop instance (non-fast) self-logs
ok   - setprop -fast does NOT log
ok   - setprop -fastundo (undoable) self-logs
ok   - setprop rect (graph) is nolog
ok   - change_elem_order (w/ sel) self-logs
ok   - key Shift-S logs change_elem_order
ok   - change_elem_order (no sel) is nolog
ok   - set rectcolor w/ selection logs
ok   - set rectcolor w/o selection is nolog
ok   - set rectcolor on read-only rejects (TCL_ERROR)
ok   - make_symbol read-only does NOT overwrite .sch
ok   - make_symbol self-logs
ok   - key 'a' logs make_symbol
ok   - make_sch multi-select logs nothing (no phantom)
ok   - make_sch_from_sel cancel logs nothing (no phantom)
ok   - make_sch_from_sel (real edit) self-logs
ok   - make_sch_from_sel read-only rejects (TCL_ERROR)
ok   - make_sch_from_sel read-only logs nothing
ok   - edit wire property logs a replayable setprop line
ok   - edit rect property logs a replayable setprop line
can't read "user_wants_copy_cell": no such variable
ok   - edit instance property (vi editor) logs a replayable setprop line
ok   - edit global schematic property logs a replayable set line
ok   - property-edit marker no longer emitted
ok   - cancelled property edit logs nothing
ok   - attach_labels self-logs
ok   - floaters_from_selected_inst self-logs
check_unique_names(): found duplicate: i=11 name=m1
check_unique_names(): found duplicate: i=13 name=m2
ok   - check_unique_names 1 (rename) self-logs
ok   - check_unique_names 0 (highlight) self-logs
ok   - print_hilight_net 4 (create labels) self-logs
ok   - print_hilight_net 1 (print) self-logs
ok   - add_pin_stubs no-op STILL logs +1 (atom 25 option c no-op-still-logs)
ok   - set header_text self-logs replayable
ok   - set header_text no-op logs nothing
ok   - set header_text read-only rejects (TCL_ERROR)
ok   - set header_text read-only logs nothing
ok   - set cadsnap self-logs resolved value
ok   - set cadgrid self-logs resolved value
ok   - set cadsnap 0 logs the RESOLVED default (not 0)
ok   - pure-display set (color_ps) is nolog
ok   - unhilight_all self-logs (key 0)
ok   - hilight_net_interactive noun-verb self-logs (key 9)
ok   - unhilight_net_interactive noun-verb self-logs (key 8)
ok   - hilight_net_interactive interactive-mode logs nothing (gesture start)
ok   - change_index (+/-) routes through logged setprop
ok   - result -> '#= ' comment
ok   - error  -> '#! ' comment
ok   - multiline result prefixes each line
ok   - log file is source-able
RESULT: FAIL

###### FAIL: test_wave_sigbrowser_0312 ######
Using run time directory XSCHEM_SHAREDIR = /home/analog/dev/xschem-claude/src
Sourcing /home/analog/dev/xschem-claude/src/xschemrc init file
ok:   BG00 every proc this file names was found in the source
ok:   BG01 browser_show still packs the sidebar into the TOPLEVEL, verbatim,
       exactly once (frozen BS01/BS02's claim, restated)
ok:   BG02 the grip packs into the same LEFT slot, before the canvas
ok:   BG03 the grip's hide is spelled against $g, never $f
ok:   BG04 the drag handler carries NO cap/floor arithmetic of its own
ok:   BG05 browser_width still carries all four of BT08's literals
ok:   BG06b the three gesture bindings exist, on the right sequences, and pass
       the ROOT x (%X) the delta arithmetic needs
ok:   BG07a the idle flush is GATED on the deriving path, so a drag does
            not pump the event loop once per motion event
ok:   BG07b ...and the derivation ignores the WRAP by asking what the bar
            needs FLAT
ok:   BG07c browser_build destroys the grip with the sidebar it belongs to
ok:   BG07d the divider drag has a guide row, and GH8's sixteen bseq rows are
       untouched
ok:   BG06 the teardown sweep drops BOTH new per-token arrays
ok:   BG07 an unknown token has NO width preference
ok:   BG08 a positive integer is stored and read back; 0, a negative and a
       word are all IGNORED rather than stored
ok:   BF01 searchbar_build leaves the bar FLAT and grids nothing itself
ok:   BF02 the build arms the ONE trigger: <Configure> -> searchbar_reflow
ok:   BF03 each layout releases the other geometry manager before claiming the
       children
ok:   BF04 the requirement EXCLUDES the error label, exactly as the width
            rule's derivation does
ok:   BF05 the wrapped layout weights column 1 only, so the entry is what
            grows and what shrinks
ok:   BF06 searchbar_forget drops the layout flag with the bar
ok:   BF20a the fixture bar is really on screen
  BF: bar requirement (excluding err) = 669 px
ok:   BF20b the requirement is a sane pixel count, not 0 and not the
              whole screen
ok:   BF20c the requirement AGREES with browser_width's own derivation
              (reqwidth of the bar minus the clippable err label)
FAIL: BF21a wide: the bar really got the width, is FLAT — every child packed, none gridded, and the
         pack order is ViVA §3.2's -> {0 0 {7 0} {.wvbf1.c.wvsearch.type .wvbf1.c.wvsearch.pat .wvbf1.c.wvsearch.syntax .wvbf1.c.wvsearch.case .wvbf1.c.wvsearch.alldb .wvbf1.c.wvsearch.search .wvbf1.c.wvsearch.err}} (exp {1 0 {7 0} {.wvbf1.c.wvsearch.type .wvbf1.c.wvsearch.pat .wvbf1.c.wvsearch.syntax .wvbf1.c.wvsearch.case .wvbf1.c.wvsearch.alldb .wvbf1.c.wvsearch.search .wvbf1.c.wvsearch.err}}) : FAIL
ok:   BF21b wide: every control is ON SCREEN
ok:   BF22a (THE DEFECT) flat at the shipped 450 px: All DBs, Search and the
         error label are BUILT but NOT ON SCREEN
ok:   BF22b ...while `winfo exists` and the checkbutton's variable both still
         answer normally — which is why 353 green checks missed this
ok:   BF22c (THE FIX) reflowed at the SAME 450 px: two rows, and All DBs and
         Search are on screen
ok:   BF23a wrapped: the children are GRID-managed, none packed, and the error
         label is the one deliberately withheld
ok:   BF23b wrapped: row 0 is the QUERY, row 1 the MODIFIERS
FAIL: BF24a widened again: back to FLAT, with BAR03's pack order restored
         byte-for-byte -> {0 0 {7 0} {.wvbf1.c.wvsearch.type .wvbf1.c.wvsearch.pat .wvbf1.c.wvsearch.syntax .wvbf1.c.wvsearch.case .wvbf1.c.wvsearch.alldb .wvbf1.c.wvsearch.search .wvbf1.c.wvsearch.err} {1 1 1 1 1 1 1}} (exp {1 0 {7 0} {.wvbf1.c.wvsearch.type .wvbf1.c.wvsearch.pat .wvbf1.c.wvsearch.syntax .wvbf1.c.wvsearch.case .wvbf1.c.wvsearch.alldb .wvbf1.c.wvsearch.search .wvbf1.c.wvsearch.err} {1 1 1 1 1 1 1}}) : FAIL
ok:   BF24b ...including the asymmetric pads the build shipped
ok:   BF25a the hysteresis band holds: wrapped just under the requirement,
         and still wrapped 8 px over it — it unwraps only past the band
ok:   BF25b ...and past the band it really does go flat again
ok:   BF26a reflow DECLINES on a bar in a FIXED container that was never
         mapped, and leaves it flat
ok:   BF26b ...and on a widget that is not a searchbar at all
ok:   BF28a the -showbutton 0 variant needs LESS width than the full bar
ok:   BF28b ...and wraps on its own five, keeping all four visible controls
ok:   BF30 a bar in an AUTO-SIZING container is never reflowed, however
         narrow the container gets — no latch, and BAR03's pack slaves survive
ok:   BF29 destroying a bar drops its layout flag
ok:   BG20 before the sidebar is shown there is no grip at all
new_schematic("switch_tab"...): no tab to switch to found: .wvbg1.drw
ok:   BG21 the grip exists and is packed, and the ORDER is sidebar, grip,
         canvas — the sidebar is STILL a pack slave of the toplevel
ok:   BG22 it is a full-height strip, wide enough to actually grab, with the
         resize cursor
  BG: sidebar width at the shipped default = 450 px
ok:   BG23a the window is really 1000 px and the sidebar starts at its 45%
         cap
ok:   BG33a (THE REAL GESTURE) a Button-1 / B1-Motion / ButtonRelease-1
         sequence generated ON THE GRIP WIDGET moves the sidebar by the drag
         delta — the bindings are reachable, not just the procs
ok:   BG33b ...and the real release stored the preference and dropped the
         anchor
ok:   BG23b dragging LEFT narrows the sidebar to the dragged width (item 5
         step 7's ~250 px is now reachable)
ok:   BG23c ...and the canvas grew by what the sidebar gave up
ok:   BG24a the 240 px FLOOR holds — dragging past the left edge stops there
         rather than collapsing or jumping back to the derived width
ok:   BG24b (THE DISCRIMINATING ONE's PRECONDITION) a 1600 px window with a
         700 px sidebar really does hold the bar FLAT, so the derived width and
         the floor now disagree
ok:   BG24c (THE DISCRIMINATING ONE) with the two answers apart, dragging off
         the left edge stops at the 240 px floor — it does not jump right to the
         derivation
ok:   BG24d the window is back at the shipped size before the cap is measured
ok:   BG25 the 45% CAP holds — a right drag from 300 px stops at 450 on a
         1000 px window, which is browser_width's own clamp
ok:   BG26 the RELEASE clears the anchor, so a stray motion afterwards is a
         NO-OP rather than a divider that follows the mouse for good
ok:   BG27a the RELEASE is what stores the preference, and it stores the
         CLAMPED width the frame really has
ok:   BG27b hiding the sidebar unpacks the GRIP too — no orphan divider
         against a hidden pane
new_schematic("switch_tab"...): no tab to switch to found: .wvbg1.drw
ok:   BG28a a Ctrl-B/Ctrl-B round trip re-applies the dragged width — it does
         NOT re-derive it from the (now wrapped) bar
ok:   BG28b (BG28a's PREMISE, measured) the sidebar's own bar is wrapped at
         this width, so its RAW reqwidth would floor at 240 — the dragged 320
         can only have come from the stored preference
ok:   BF27 (END TO END) at the shipped default 450 px the sidebar's search
         bar shows All DBs and Search — the controls issue 0312 dropped
ok:   BG29a a fresh window has NO width preference before its first show
new_schematic("switch_tab"...): no tab to switch to found: .wvbg2.drw
ok:   BG29b the FIRST show derives 450 and leaves the window with NO
         preference of its own
new_schematic("switch_tab"...): no tab to switch to found: .wvbg2.drw
ok:   BG29c (THE REGRESSION GUARD) a Ctrl-B/Ctrl-B on a never-dragged,
         WRAPPED sidebar re-derives 450 — it does NOT collapse onto the floor,
         and it still mints no preference
ok:   BG29d (BG29c's PREMISE) the wrapped bar's raw reqwidth really is under
         the floor, while what it needs FLAT is not
new_schematic("switch_tab"...): no tab to switch to found: .wvbg2.drw
new_schematic("switch_tab"...): no tab to switch to found: .wvbg2.drw
ok:   BG32 a RESTORED width becomes the preference, so it survives hiding and
         re-showing the sidebar
ok:   BG34 rebuilding the sidebar takes the grip with it
new_schematic("switch_tab"...): no tab to switch to found: .wvbg1.drw
ok:   BG34 ...and the next show puts it back on the RIGHT side, between the
         sidebar and the canvas
ok:   BG35 press anchors on the CONFIGURED width: with the two reads 80 px
         apart and the cap far away, a zero-delta drag lands on the configured
         500, not on the granted 420
ok:   BG30 wviewer::forget drops the width preference AND a live mid-drag
         anchor with the window
ok:   BG31 the three grip gestures answer 0 on a forgotten token instead of
         throwing
----
test_wave_sigbrowser_0312: 67 passed, 2 failed
RESULT: 2 FAILED (67 passed)

###### FAIL: test_wave_sigbrowser_keys ######
Using run time directory XSCHEM_SHAREDIR = /home/analog/dev/xschem-claude/src
Sourcing /home/analog/dev/xschem-claude/src/xschemrc init file
ok:   BK01 (SOURCE) the carve-out names BOTH keysyms in ONE expression, and the
       single-keysym form is gone
ok:   BK02 (PURE) the SHIPPED expression, evaluated: bare b forwards, Ctrl-b
       does not, Ctrl-d does not, Ctrl-a / Ctrl-Shift-B / bare d all still do
ok:   BK03 (SOURCE, POSITIVE CONTROL) graphkeys STILL contains 98 and is
       otherwise untouched — the fix is a carve-out, not a deletion
ok:   BK04 (FILE) no ctrl row for 98 survives in the shipped keybindings.csv,
       and the file is not simply empty
ok:   BK05 (FILE, BK04's CONTROL) ...while the BARE-b graph row does
ok:   BK06 (SOURCE, C) callback.c lost the Ctrl-b over_graph row and KEPT the
       bare-b idle one
ok:   BK07 install_default_binds was found in the source
ok:   BK07 (SOURCE) the default is <Control-Key-b>, behind the rc-wins guard,
       with the break — and <Control-Key-l> is gone from the proc
ok:   BK08 build_menubar was found in the source
ok:   BK08 (SOURCE) the View entry spells the new accelerator adjacently, and
       Ctrl+L is gone from the proc
ok:   BK09 (FILE) the guide's §9.1 row carries all three renamed literals and
       no Ctrl-L spelling survives anywhere in the guide
ok:   BK10 (FILE, LOCKSTEP — the local twin of BX13) the guide still has
       sixteen data-seq rows and eleven menu/accel pairs, and test_wave_grid
       still pins exactly those two numbers
ok:   BK20 (FILE) actions.csv carries EXACTLY ONE wave.show_in_signal_browser
       row, and it is the row the cheat-sheet and the palette read: the label
       and the DISPLAY accel
ok:   BK21 (FILE) the regenerated keybindings.csv row is spelled EXACTLY,
       mods order included, and it is the file's only ctrl+alt row
FAIL: BK22 (SOURCE, C) the registry row is Tcl-backed with a NULL fn, and the
       action id appears in callback.c exactly TWICE -> {1 3} (exp {1 2}) : FAIL
ok:   BK23 (SOURCE, C) the canvas chord is ControlMask|Mod1Mask on keysym 'v',
       and the Tcl command takes NO window argument and no %W
ok:   BK24 (FILE) cadence_style_rc no longer binds Control-Key-5 — R10 is a
       MOVE, not an ADD
ok:   BK25 (BK24's CONTROL, SAME FILE) ...and it still binds Control-Key-4 for
       Direct Plot and Control-Key-dollar for the plot mode
ok:   BK26 (FILE, REMAPPABILITY) no rc file binds the chord in EITHER Tk
       spelling — an rc bind bypasses `xschem bind` — and the C table does
ok:   BK27 (FILE) the Tools entry spells the new accelerator adjacent to the
       label, and the phrase still occurs EXACTLY ONCE in src/xschem.tcl
ok:   BK28 (FILE, GUIDE, LOCKSTEP) the guide's prose names the new chord, the
       old one is gone, and NO guide row was added for either
ok:   BK32 (PURE, TWO-PANE item 18) browser_msg renders the new `unhidden`
       result as ONE sentence naming the node it had to unhide to reach
ok:   BK33 (BK32's CONTROL, RESTATED by batch F item 5) all NINE shipped
       renderings are byte-unchanged, the tenth is §F's new `alldbs`, and the
       count leg still moves so "nothing happened" cannot pass this
ok:   BK34 (SOURCE, THE ONE-FORMATTER ORACLE) the sentence is spelled in
       exactly ONE place in the file and that place is browser_msg; the kind is
       minted in browser_say and called from exactly one arm
ok:   BK35 (SOURCE, TP44's TWIN) the R12 arm reuses the ONE decode, adds no
       third refresh and no sch_path read — while really adding the two
       class-scope reads that make its probe scoped
ok:   BK11 wviewer::open returns 1
ok:   BK12 (X, THE LANDMINE) Ctrl-b over a strip is NOT forwarded, so it
         cannot fall through to the C switch and flip sym_txt — and the drive
         really was over a graph
ok:   BK13 (X, R9's SAFETY CLAIM) bare b over the same strip still forwards,
         still moves the cursor-B engine bit AND its Tcl mirror, and still
         leaves sym_txt alone
ok:   BK14 (X, CONTROL) Ctrl-d is still refused (the carve-out's other half,
         unchanged by this item)
ok:   BK14 (X, CONTROL) ...and Ctrl-Shift-B (keysym 66) still forwards, so
         the carve-out did not swallow the shifted twin
ok:   BK15 (X) Ctrl-B is on the WaveViewer tag, calls browser_toggle_at with
         the EVENT's canvas, and breaks so the chord never travels on
ok:   BK15 (X) ...it survives the strip_bindings sweep, and it is NOT bound
         on the canvas widget itself (which is what the sweep would take)
ok:   BK16 (X) the live binding table's 98 rows are exactly the bare-b
         idle over_graph row — the ctrl row is gone from the TABLE, not just
         from the file
ok:   BK17 (X) the shipped keybindings.csv is byte-identical to a fresh
         generation from the live table, and that generation is a real table
ok:   BK18 (X, MEASURED) Ctrl-B typed INTO the browser's search entry moves
           no insert cursor, edits no text, toggles no sidebar and flips no
           sym_txt — the chord's one new collision class does not fire
ok:   BK18 (X) a REAL Ctrl-B on the canvas flipped the sidebar and its mirror together
           and left sym_txt exactly where it was
FAIL: BK29 (X) the LIVE binding table carries the ctrl+alt row, still has no
         canvas row for keysym 53, and grew by exactly one -> {1 0 78} (exp {1 0 72}) : FAIL
ok:   BK30 (X) the cheat-sheet renders the chord WITH its actions.csv label,
         lowercase v, and no `(bare:` fallback anywhere
FAIL: BK31 (X, REMAPPABILITY) bound -> unbind removes the row and the table
         shrinks -> rebind puts it back and the table grows again -> {1 0 77 1 78} (exp {1 0 71 1 72}) : FAIL
new_schematic("switch_tab"...): no tab to switch to found: .wvbk18.drw
ok:   BK36 (FIXTURE) the item-18 toplevel builds, the sidebar is PACKED, and
         the 424-name corpus really drove the measured 45-node box-OFF tree
ok:   BK36 (X, R12) with the box OFF and the node genuinely ABSENT, a reveal
         onto a device instance unhides it, lands on it, selects it, and leaves
         the box TICKED
ok:   BK37 (X) ...and it SAYS SO, in the SAME "Signal Browser\n<msg>" format
         the rest of the family pins byte-for-byte
ok:   BK38 (X, R12's LAST SENTENCE) one refresh later the box is STILL
         ticked, the accessor and the -variable agree, the node is still
         selected, and item 13's reveal left the ANCESTORS open and the TARGET
         closed
new_schematic("switch_tab"...): no tab to switch to found: .wvbk18.drw
ok:   BK39 (X, THE DUAL PAIR) the SAME call that ticks for a hidden device
         node leaves the box UNTICKED for a path in NEITHER model, reports the
         SHIPPED err sentence, and spends exactly the ONE refresh the shipped
         retry already spent
new_schematic("switch_tab"...): no tab to switch to found: .wvbk18.drw
ok:   BK40 (X, THE OTHER CONTROL) with a pattern in the Search bar the same
         absent path STILL does not tick and the sentence still carries the
         shipped bars hedge — while clearing the bar and asking for a real
         hidden node ticks it after all
ok:   BK41 (X) the auto-tick costs exactly ONE refresh — and with the box
         ALREADY on the very same call is a plain `ok` costing ZERO, so there is
         no spurious "I turned it on"
new_schematic("switch_tab"...): no tab to switch to found: .wvbk18.drw
ok:   BK43 (X, THE FULL-RESOLUTION RULE) a path whose would-be model resolves
         DEEPER but still NOT FULLY leaves the box UNTICKED, leaves the tree at
         its 45 nodes and reports the SHIPPED partial sentence at the shallower
         landing — while the fully-resolving path on the same fixture moments
         later ticks, says so, and grows the tree to 129
new_schematic("switch_tab"...): no tab to switch to found: .wvbk18.drw
ok:   BK42 (X, THE IMPROVE-OR-RESTORE CONTROL) the shipped retry re-reads the
         raw, finds LESS, and puts browsersigs, browserrows, browserdbsigs AND
         the selection back exactly — and the restored inventory is one the R12
         probe can still see a hidden node through
ok:   BK42 (TEARDOWN, spec §9's live note) the fixture leaves NOTHING behind
         — no toplevel, no windows entry, no ticked box for another file's
         snapshot to inherit, and the refresh spy really was un-installed
----
test_wave_sigbrowser_keys: 46 passed, 3 failed
RESULT: 3 FAILED (46 passed)
